Rk,Player,Pos,Squad,Age,Club,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,-additional_-9999,Standard_Sh,Standard_SoT,Performance_TklW,Performance_Int,Playing Time_Min_play,Score
920,Hassan Al Tambakti,DF,sa Saudi Arabia,27-158,1.sa Al-Hilal,1999,3,3,0.3062409288824383,2.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6d78c320,0.0,0.0,0.15000000000000002,0.2,212.0,0.19874818577648767
921,Ao Tanaka,MF,jp Japan,27-310,1.eng Leeds United,1998,3,2,0.27866473149492016,2.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1d36d6b6,0.04878048780487805,0.0,0.30000000000000004,0.06666666666666667,193.0,0.0945331398161587
922,Shogo Taniguchi,DF,jp Japan,35-002,1.be Sint-Truiden,1991,3,2,0.3352685050798258,2.6,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,828a9c47,0.0,0.0,0.0,0.06666666666666667,232.0,0.0903870343492985
923,Mehdi Taremi,FW,ir IR Iran,33-364,1.gr Olympiacos,1992,3,3,0.37445573294629897,2.9,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,Matches,4c2a5d34,0.12195121951219512,0.08695652173913043,0.1,0.13333333333333333,259.0,0.03743372216330859
924,Aurélien Tchouaméni,MF,fr France,26-171,1.es Real Madrid,2000,4,4,0.521044992743106,4.0,0.0,0.2,1,0,0,0,1,0,0.0,0.25,0.25,0.0,0.25,Matches,4f255115,0.07317073170731708,0.0,0.7000000000000001,0.4,360.0,0.2921044992743106
925,Arthur Theate,DF,be Belgium,26-053,1.de Frankfurt,2000,3,2,0.32946298984034833,2.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,df8d6029,0.12195121951219512,0.043478260869565216,0.0,0.2,228.0,0.13589259796806966
926,Igor Thiago,FW,br Brazil,25-021,1.eng Brentford,2001,1,1,0.08708272859216257,0.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,dc45ac24,0.04878048780487805,0.043478260869565216,0.05,0.0,61.0,0.016277836691410395
927,Malick Thiaw,DFMF,de Germany,24-343,1.eng Newcastle,2001,2,0,0.059506531204644414,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ff5ea0bf,0.0,0.0,0.1,0.0,42.0,0.05690130624092889
928,Ryan Thomas,MF,nz New Zealand,31-209,1.nl Zwolle,1994,3,1,0.11901306240928883,0.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,95efdac2,0.0,0.0,0.1,0.0,83.0,0.031901306240928885
929,Brandon Thomas-Asante,FWMF,gh Ghana,27-200,2.eng Coventry City,1998,2,0,0.07547169811320756,0.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,fb152f96,0.024390243902439025,0.0,0.0,0.0,53.0,0.0075471698113207565
930,Morten Thorsby,MF,no Norway,30-073,1.it Cremonese,1996,1,0,0.06386066763425255,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d1b49282,0.0,0.0,0.05,0.06666666666666667,45.0,0.023052733430091926
931,Kristian Thorstvedt,MF,no Norway,27-126,1.it Sassuolo,1999,2,1,0.08998548621190132,0.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,76ff8d0d,0.07317073170731708,0.043478260869565216,0.05,0.0,63.0,0.018998548621190135
932,Marcus Thuram,FWMF,fr France,28-345,1.it Inter,1997,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6f8cd6d0,0.0,0.0,0.0,0.0,1.0,0.0
933,Youri Tielemans,MF,be Belgium,29-071,1.eng Aston Villa,1997,5,5,0.6865021770682148,5.3,0.25,0.0,2,1,1,1,0,0,0.38,0.0,0.38,0.19,0.19,Matches,56f7a928,0.2682926829268293,0.13043478260869565,0.30000000000000004,0.13333333333333333,474.0,0.21698355104015482
934,Kieran Tierney,MF,sct Scotland,29-042,1.sct Celtic,1997,2,1,0.14949201741654572,1.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,fce2302c,0.04878048780487805,0.0,0.05,0.13333333333333333,104.0,0.03828253507498791
935,Guus Til,FWMF,nl Netherlands,28-207,1.nl PSV,1997,1,0,0.04499274310595065,0.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6e44569a,0.0,0.0,0.0,0.0,32.0,0.0044992743105950654
936,Malik Tillman,MF,us United States,24-050,1.de Leverkusen,2002,5,4,0.5152394775036285,4.0,0.25,0.2,3,2,0,0,1,0,0.51,0.25,0.76,0.51,0.76,Matches,a5420709,0.1951219512195122,0.17391304347826086,0.35000000000000003,0.3333333333333333,356.0,0.2898572810836962
937,Quinten Timber,MF,nl Netherlands,25-030,1.fr Marseille,2001,2,0,0.07837445573294631,0.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,803e7aca,0.0,0.0,0.0,0.06666666666666667,55.0,0.014504112239961297
938,Takehiro Tomiyasu,DF,jp Japan,27-254,1.nl Ajax,1998,3,2,0.26560232220609575,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,b3af9be1,0.024390243902439025,0.0,0.05,0.13333333333333333,184.0,0.12228713110788582
939,Ivan Toney,FW,eng England,30-123,1.sa Al-Ahli,1996,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e09f279b,0.04878048780487805,0.043478260869565216,0.0,0.0,1.0,0.016277836691410395
940,Mehdi Torabi,MF,ir IR Iran,31-310,1.ir Tractor,1994,1,0,0.03483309143686502,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,74567feb,0.0,0.0,0.0,0.06666666666666667,25.0,0.010149975810353169
941,Félix Torres Caicedo,DF,ec Ecuador,29-187,1.br Internacional,1997,1,0,0.007256894049346879,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c0a8860f,0.0,0.0,0.0,0.0,6.0,0.001451378809869376
942,Ferrán Torres,FW,es Spain,26-138,1.es Barcelona,2000,7,1,0.33091436865021767,2.5,0.0,0.2,1,0,0,0,1,0,0.0,0.39,0.39,0.0,0.39,Matches,9e1035f8,0.0,0.0,0.0,0.0,229.0,0.04000000000000001
943,Sebastian Tounekti,FW,tn Tunisia,24-004,1.sct Celtic,2002,3,1,0.12046444121915821,0.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,584fee1f,0.0,0.0,0.0,0.0,84.0,0.0
944,Bazoumana Touré,MF,ci Côte d'Ivoire,20-137,1.de Hoffenheim,2006,3,1,0.1146589259796807,0.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,93945a50,0.0,0.0,0.05,0.0,80.0,0.02146589259796807
945,Mo Touré,FW,au Australia,22-113,2.eng Norwich City,2004,3,2,0.23802612481857766,1.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,8ac64b4e,0.0975609756097561,0.043478260869565216,0.05,0.0,165.0,0.026033934252386006
946,Kai Trewin,DFMF,au Australia,25-060,1.us NYCFC,2001,1,0,0.10740203193033382,0.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1ab3d134,0.024390243902439025,0.0,0.0,0.13333333333333333,75.0,0.06814707305273343
947,Trézéguet,MF,eg Egypt,31-289,1.eg Al Ahly,1994,4,1,0.2365747460087083,1.8,0.125,0.2,2,1,0,0,0,0,0.55,0.55,1.1,0.55,1.1,Matches,3ae14ed1,0.1951219512195122,0.13043478260869565,0.0,0.06666666666666667,164.0,0.1278241412675375
948,Francisco Trincão,FWMF,pt Portugal,26-200,1.pt Sporting CP,1999,1,0,0.03918722786647315,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,77e39b04,0.024390243902439025,0.0,0.05,0.0,28.0,0.013918722786647318
949,Leandro Trossard,MFFW,be Belgium,31-225,1.eng Arsenal,1994,6,6,0.7329462989840348,5.6,0.25,0.4,4,2,0,0,0,0,0.36,0.36,0.71,0.36,0.71,Matches,38ceb24a,0.41463414634146345,0.13043478260869565,0.05,0.26666666666666666,506.0,0.3049612965650702
950,Auston Trusty,DF,us United States,27-339,1.sct Celtic,1998,2,1,0.14513788098693758,1.1,0.125,0.0,1,1,0,0,0,0,0.89,0.0,0.89,0.89,0.89,Matches,cddf767b,0.07317073170731708,0.08695652173913043,0.05,0.26666666666666666,101.0,0.14486090953072084
951,Axel Tuanzebe,DF,cd Congo DR,28-245,1.eng Burnley,1997,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,2baec6ce,0.0,0.0,0.1,0.06666666666666667,360.0,0.17254233188195453
952,Matt Turner,GK,us United States,32-023,1.us NE Revolution,1994,1,1,0.12917271407837447,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,4a51ba65,0.0,0.0,0.0,0.0,90.0,0.0
953,Ayase Ueda,FW,jp Japan,27-310,1.nl Feyenoord,1998,4,4,0.46444121915820025,3.6,0.25,0.2,3,2,0,0,0,0,0.56,0.28,0.84,0.56,0.84,Matches,c0295327,0.21951219512195122,0.17391304347826086,0.05,0.0,321.0,0.2224893955461294
954,Manuel Ugarte,MF,uy Uruguay,25-097,1.eng Manchester Utd,2001,3,3,0.26560232220609575,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c9817014,0.07317073170731708,0.043478260869565216,0.05,0.2,184.0,0.05656023222060958
955,Deniz Undav,FW,de Germany,29-363,1.de Stuttgart,1996,4,1,0.2177068214804064,1.7,0.375,0.4,5,3,0,0,0,0,1.79,1.19,2.98,1.79,2.98,Matches,dd549382,0.14634146341463417,0.17391304347826086,0.0,0.0,151.0,0.30410524920466603
956,Dayot Upamecano,DF,fr France,27-263,1.de Bayern Munich,1998,7,7,0.8911465892597968,6.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d248cd8f,0.0975609756097561,0.08695652173913043,0.6000000000000001,1.0,615.0,0.7982293178519595
957,Jakhongir Urozov,DF,uz Uzbekistan,22-180,1.uz FK Dinamo Samarqand,2004,2,1,0.13642960812772134,1.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,71210bed,0.0,0.0,0.0,0.06666666666666667,95.0,0.050619254958877605
958,Oston Urunov,MF,uz Uzbekistan,25-210,1.ir Persepolis,2000,2,1,0.08998548621190132,0.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,56521adf,0.0,0.0,0.0,0.06666666666666667,63.0,0.0156652152878568
959,Can Uzun,MF,tr Türkiye,20-248,1.de Frankfurt,2005,2,0,0.05370101596516691,0.4,0.0,0.2,1,0,0,0,0,0,0.0,2.37,2.37,0.0,2.37,Matches,1d0b134a,0.0975609756097561,0.043478260869565216,0.0,0.0,38.0,0.06537010159651668
960,Enner Valencia,FW,ec Ecuador,36-255,1.mx Pachuca,1989,4,4,0.4150943396226415,3.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,fb485406,0.24390243902439024,0.2608695652173913,0.05,0.0,287.0,0.08791092258748674
961,Yan Valery,DF,tn Tunisia,27-145,1.ch Young Boys,1999,3,3,0.36284470246734396,2.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,531a4aa8,0.0,0.0,0.05,0.26666666666666666,251.0,0.18840227382680214
962,Federico Valverde,MF,uy Uruguay,27-360,1.es Real Madrid,1998,3,3,0.34107402031930334,2.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0959c2a2,0.24390243902439024,0.08695652173913043,0.1,0.2,236.0,0.07410740203193034
963,Virgil van Dijk,DF,nl Netherlands,35-009,1.eng Liverpool,1991,4,4,0.5645863570391872,4.3,0.125,0.2,2,1,0,0,0,0,0.23,0.23,0.46,0.23,0.46,Matches,e06683ca,0.04878048780487805,0.08695652173913043,0.05,0.2,390.0,0.20541727140783744
964,Hans Vanaken,MF,be Belgium,33-327,1.be Club Brugge,1992,6,3,0.4615384615384615,3.5,0.125,0.4,3,1,0,0,0,0,0.28,0.56,0.85,0.28,0.85,Matches,392a7aea,0.12195121951219512,0.043478260869565216,0.05,0.06666666666666667,319.0,0.22032051282051282
965,Guillermo Varela,DF,uy Uruguay,33-115,1.br Flamengo,1993,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,5c961282,0.04878048780487805,0.0,0.05,0.4666666666666667,270.0,0.26391751330430574
966,Hélio Varela,FW,cv Cabo Verde,24-075,1.il Maccabi Tel Aviv,2002,3,0,0.14949201741654572,1.2,0.125,0.0,1,1,0,0,0,0,0.87,0.0,0.87,0.87,0.87,Matches,91c99fec,0.07317073170731708,0.043478260869565216,0.0,0.0,104.0,0.07740588547189821
967,Camilo Vargas,GK,co Colombia,37-130,1.mx Atlas,1989,5,5,0.6952104499274311,5.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,004e3d0f,0.0,0.0,0.0,0.0,480.0,0.0
968,Obed Vargas,MF,mx Mexico,20-346,1.es Atlético Madrid,2005,3,0,0.09433962264150944,0.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,9cc1fde4,0.024390243902439025,0.043478260869565216,0.1,0.06666666666666667,66.0,0.03610062893081761
969,Ruben Vargas,MF,ch Switzerland,27-346,1.es Sevilla,1998,6,3,0.41074020319303334,3.2,0.25,0.2,3,2,0,0,0,0,0.63,0.32,0.95,0.63,0.95,Matches,6ecbddf6,0.14634146341463417,0.17391304347826086,0.1,0.13333333333333333,284.0,0.20940735365263669
970,Nikola Vasilj,GK,ba Bosnia–Herz,30-227,1.de St Pauli,1995,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f038585f,0.0,0.0,0.0,0.0,360.0,0.0
971,Johan Vásquez,DF,mx Mexico,27-268,1.it Genoa,1998,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,5eaed77a,0.024390243902439025,0.0,0.05,0.13333333333333333,360.0,0.17337566521528786
972,Alexis Vega,FWMF,mx Mexico,28-234,1.mx Toluca,1997,1,0,0.015965166908563134,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f40f4c38,0.0,0.0,0.0,0.0,12.0,0.0015965166908563134
973,Renato Veiga,DF,pt Portugal,22-353,1.es Villarreal,2003,5,5,0.6516690856313498,5.0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,fc8fcbd1,0.04878048780487805,0.0,0.05,0.4,450.0,0.29283381712627
974,Gustavo Velásquez,DF,py Paraguay,35-091,1.py Cerro Porteño,1991,5,2,0.3555878084179971,2.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,b99b4cf5,0.0,0.0,0.05,0.06666666666666667,246.0,0.11695089501693276
975,Nishan Velupillay,MF,au Australia,25-071,1.au Melb. Victory,2001,2,1,0.10740203193033382,0.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,40cb6b33,0.0,0.0,0.05,0.0,75.0,0.020740203193033387
976,Micky van de Ven,DFMF,nl Netherlands,25-089,1.eng Tottenham,2001,3,3,0.38316400580551524,2.9,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,8fe2a392,0.07317073170731708,0.043478260869565216,0.15000000000000002,0.13333333333333333,265.0,0.19079946782776974
977,Bart Verbruggen,GK,nl Netherlands,23-333,1.eng Brighton,2002,4,4,0.5645863570391872,4.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,cf134113,0.0,0.0,0.0,0.0,390.0,0.0
978,Matías Viña,DF,uy Uruguay,28-250,1.br Flamengo,1997,1,1,0.06386066763425255,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,08eb3b58,0.0,0.0,0.0,0.0,45.0,0.012772133526850511
979,Federico Viñas,FW,uy Uruguay,28-017,1.es Oviedo,1998,3,2,0.27721335268505076,2.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d30c7094,0.14634146341463417,0.13043478260869565,0.1,0.06666666666666667,192.0,0.04883351007423118
980,Denis Višinský,FW,cz Czechia,23-118,1.cz Viktoria Plzeň,2003,1,1,0.07837445573294631,0.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d5aac0e9,0.07317073170731708,0.0,0.0,0.0,55.0,0.014634146341463417
981,Pedro Vite,MF,ec Ecuador,24-130,1.mx UNAM,2002,4,4,0.521044992743106,4.0,0.0,0.2,1,0,0,0,0,0,0.0,0.25,0.25,0.0,0.25,Matches,9c146b36,0.0975609756097561,0.043478260869565216,0.55,0.3333333333333333,360.0,0.25543783260764397
982,Vitinha,MF,pt Portugal,26-154,1.fr PSG,2000,5,5,0.544267053701016,4.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3b029691,0.0975609756097561,0.0,0.0,0.13333333333333333,376.0,0.06776003870343494
983,Nikola Vlašić,MF,hr Croatia,28-286,1.it Torino,1997,3,2,0.2728592162554426,2.1,0.125,0.0,1,1,0,0,0,0,0.48,0.0,0.48,0.48,0.48,Matches,aa8e289e,0.07317073170731708,0.043478260869565216,0.1,0.06666666666666667,189.0,0.09145258829221092
984,Cristian Volpato,MF,au Australia,22-244,1.it Sassuolo,2003,3,2,0.23076923076923078,1.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,72f87f25,0.0975609756097561,0.043478260869565216,0.05,0.0,160.0,0.03307692307692308
985,Vozinha,GK,cv Cabo Verde,40-044,2.pt Chaves,1986,4,4,0.5645863570391872,4.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,dc04ac24,0.0,0.0,0.0,0.0,390.0,0.0
986,Francis de Vries,DF,nz New Zealand,31-231,1.au Auckland FC,1994,2,0,0.02467343976777939,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,90a63dda,0.0,0.0,0.0,0.06666666666666667,18.0,0.02826802128688921
987,Luka Vušković,DF,hr Croatia,19-143,1.de Hamburger SV,2007,1,1,0.09288824383164006,0.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,fd6bdbce,0.0,0.0,0.0,0.06666666666666667,65.0,0.04191098209966135
988,Elye Wahi,FW,ci Côte d'Ivoire,23-196,1.fr Nice,2003,3,1,0.158200290275762,1.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0d7b6576,0.07317073170731708,0.08695652173913043,0.05,0.0,110.0,0.02767762460233298
989,Aaron Wan-Bissaka,DF,cd Congo DR,28-233,1.eng West Ham,1997,4,4,0.5123367198838897,3.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,9e525177,0.0,0.0,0.2,0.4666666666666667,354.0,0.35580067731011134
990,Paul Wanner,MF,at Austria,20-206,1.nl PSV,2005,4,2,0.33817126269956455,2.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,cb64672e,0.024390243902439025,0.0,0.05,0.13333333333333333,234.0,0.057150459603289794
991,Tsuyoshi Watanabe,DF,jp Japan,29-162,1.nl Feyenoord,1997,2,1,0.12917271407837447,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d5f5955a,0.0,0.0,0.1,0.0,90.0,0.0708345428156749
992,Cecilio Waterman,FW,pa Panama,35-095,1.cl U Concepción,1991,2,1,0.1088534107402032,0.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ddd5637f,0.04878048780487805,0.043478260869565216,0.0,0.0,76.0,0.016277836691410395
993,Ollie Watkins,FWMF,eng England,30-199,1.eng Aston Villa,1995,1,0,0.008708272859216255,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,aed3a70f,0.024390243902439025,0.0,0.05,0.0,7.0,0.010870827285921628
994,Timothy Weah,MF,us United States,26-145,1.fr Marseille,2000,2,1,0.1088534107402032,0.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,8eec784d,0.04878048780487805,0.0,0.0,0.0,76.0,0.010885341074020321
995,Wout Weghorst,FW,nl Netherlands,33-344,1.nl Ajax,1992,1,0,0.07111756168359942,0.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c4e87b8b,0.0,0.0,0.05,0.0,50.0,0.0
996,Jacob Widell Zetterström,GK,se Sweden,28-006,2.eng Derby County,1998,2,2,0.2597968069666183,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ac5120d8,0.0,0.0,0.0,0.0,180.0,0.0
997,Silvan Widmer,DF,ch Switzerland,33-134,1.de Mainz 05,1993,5,1,0.2525399129172714,1.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f68b64fc,0.0,0.0,0.2,0.06666666666666667,175.0,0.16384131591678763
998,Iñaki Williams,MFFW,gh Ghana,32-032,1.es Athletic Club,1994,2,2,0.181422351233672,1.4,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,6a99e0b1,0.07317073170731708,0.0,0.0,0.06666666666666667,126.0,0.02480890179003387
999,Nico Williams,MF,es Spain,24-005,1.es Athletic Club,2002,5,0,0.09579100145137881,0.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,afdc14d7,0.0975609756097561,0.08695652173913043,0.05,0.06666666666666667,67.0,0.02624576681180455
1000,Ronwen Williams,GK,za South Africa,34-177,1.za Sundowns,1992,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a66cc153,0.0,0.0,0.0,0.06666666666666667,360.0,0.0
1001,Patrick Wimmer,FWMF,at Austria,25-048,1.de Wolfsburg,2001,2,0,0.02902757619738752,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,cb11b429,0.024390243902439025,0.0,0.0,0.13333333333333333,21.0,0.016236090953072088
1002,Florian Wirtz,MF,de Germany,23-075,1.eng Liverpool,2003,4,4,0.5224963715529753,4.0,0.0,0.6000000000000001,3,0,0,0,0,0,0.0,0.75,0.75,0.0,0.75,Matches,e7fcf289,0.24390243902439024,0.043478260869565216,0.30000000000000004,0.13333333333333333,361.0,0.3055829704886309
1003,Yoane Wissa,FW,cd Congo DR,29-317,1.eng Newcastle,1996,4,4,0.521044992743106,4.0,0.375,0.0,3,2,1,1,0,0,0.75,0.0,0.75,0.5,0.5,Matches,2500cef9,0.2682926829268293,0.13043478260869565,0.05,0.0,360.0,0.2419737539766702
1004,Axel Witsel,DFMF,be Belgium,37-186,1.es Girona,1989,2,0,0.04644412191582003,0.4,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,5dfc6ad5,0.0,0.0,0.0,0.0,33.0,0.009288824383164007
1005,Nick Woltemade,FWMF,de Germany,24-153,1.eng Newcastle,2002,1,0,0.04644412191582003,0.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,7ca196eb,0.04878048780487805,0.0,0.05,0.0,33.0,0.014644412191582006
1006,Chris Wood,FW,nz New Zealand,34-222,1.eng Nottingham,1991,3,3,0.3904208998548621,3.0,0.0,0.4,2,0,0,0,0,0,0.0,0.67,0.67,0.0,0.67,Matches,4e9a0555,0.12195121951219512,0.08695652173913043,0.05,0.0,270.0,0.1174337221633086
1007,Haji Wright,FWMF,us United States,28-112,2.eng Coventry City,1998,2,0,0.001451378809869376,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,91cd37b7,0.0,0.0,0.0,0.0,2.0,0.0001451378809869376
1008,Granit Xhaka,MF,ch Switzerland,33-293,1.eng Sunderland,1992,6,6,0.8693759071117562,6.7,0.125,0.0,1,0,1,1,2,0,0.15,0.0,0.15,0.0,0.0,Matches,e61b8aee,0.21951219512195122,0.08695652173913043,0.2,0.26666666666666666,600.0,0.1911042573778423
1009,Kevin Yakob,MF,iq Iraq,25-280,1.dk AGF,2000,1,0,0.033381712626995644,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,18d3b8df,0.024390243902439025,0.0,0.0,0.06666666666666667,24.0,0.010004837929366232
1010,Lamine Yamal,MFFW,es Spain,19-004,1.es Barcelona,2007,7,6,0.7155297532656023,5.5,0.125,0.0,1,1,0,0,0,0,0.18,0.0,0.18,0.18,0.18,Matches,82ec26c1,0.6585365853658537,0.5217391304347826,0.45,0.13333333333333333,494.0,0.21238630865989355
1011,Yannick,MF,cv Cabo Verde,30-200,2.pt Farense,1995,2,0,0.04499274310595065,0.4,0.0,0.2,1,0,0,0,0,0,0.0,2.81,2.81,0.0,2.81,Matches,6246aa55,0.024390243902439025,0.0,0.05,0.13333333333333333,32.0,0.0878326076439284
1012,Gessime Yassine,MF,ma Morocco,20-237,1.fr Strasbourg,2005,3,0,0.1146589259796807,0.9,0.125,0.0,1,1,0,0,0,0,1.13,0.0,1.13,1.13,1.13,Matches,f5ccae19,0.04878048780487805,0.043478260869565216,0.1,0.06666666666666667,80.0,0.07563255926463473
1013,John Yeboah,MF,ec Ecuador,26-024,2.it Venezia,2000,4,4,0.4499274310595065,3.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,8dfdc6c3,0.1951219512195122,0.13043478260869565,0.15000000000000002,0.2,311.0,0.09499274310595066
1014,Tete Yengi,FW,au Australia,25-231,1.jp Machida Zelvia,2000,2,0,0.033381712626995644,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1c215c70,0.024390243902439025,0.043478260869565216,0.1,0.0,24.0,0.011399787910922589
1015,Kenan Yıldız,MF,tr Türkiye,21-074,1.it Juventus,2005,3,2,0.3149492017416545,2.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d8cda243,0.34146341463414637,0.043478260869565216,0.1,0.06666666666666667,218.0,0.05816158684083213
